customer_id,customer_age,customer_gender,customer_segment,registration_date
CUST07679,30,Male,Premium,2023-01-11
CUST07680,58,Female,Business,2021-08-02
CUST07681,51,Male,Mass,2025-12-15
CUST07682,41,Male,Mass,2021-10-18
CUST07683,57,Female,Mass,2023-08-02
CUST07684,49,Male,Mass,2025-05-13
CUST07685,49,Female,Premium,2022-01-06
CUST07686,47,Female,Mass,2022-06-14
CUST07687,69,Male,Mass,2022-11-23
CUST07688,66,Male,Premium,2025-08-21
CUST07689,30,Male,Mass,2025-11-27
CUST07690,18,Male,Mass,2022-07-03
CUST07691,51,Male,Mass,2024-08-12
CUST07692,32,Female,Premium,2023-02-13
CUST07693,61,Male,Mass,2025-06-03
CUST07694,31,Female,Mass,2023-10-14
CUST07695,46,Male,Premium,2022-02-23
CUST07696,51,Male,Mass,2025-08-17
CUST07697,35,Male,Premium,2021-12-27
CUST07698,24,Female,Premium,2024-03-27
CUST07699,46,Male,Premium,2024-01-04
CUST07700,48,Female,Mass,2024-10-27
CUST07701,42,Female,Premium,2023-07-09
CUST07702,55,Female,Premium,2022-07-21
CUST07703,31,Female,Premium,2022-12-19
CUST07704,25,Male,Mass,2022-12-28
CUST07705,44,Female,Mass,2025-03-25
CUST07706,19,Female,Mass,2024-02-04
CUST07707,34,Other,Mass,2022-01-02
CUST07708,54,Male,Mass,2022-02-06
CUST07709,31,Female,Mass,2025-11-16
CUST07710,42,Male,Business,2021-04-13
CUST07711,47,Male,Business,2023-02-26
CUST07712,46,Female,Premium,2021-11-21
CUST07713,37,Female,Business,2022-01-08
CUST07714,38,Female,Business,2021-12-04
CUST07715,70,Female,Premium,2023-06-10
CUST07716,39,Male,Mass,2023-11-23
CUST07717,52,Male,Mass,2024-02-06
CUST07718,54,Female,Mass,2024-12-16
CUST07719,33,Male,Mass,2024-07-16
CUST07720,67,Female,Premium,2024-01-02
CUST07721,66,Male,Mass,2024-04-19
CUST07722,60,Male,Mass,2025-12-09
CUST07723,34,Female,Mass,2024-03-21
CUST07724,33,Male,Mass,2025-03-16
CUST07725,19,Female,Mass,2023-12-28
CUST07726,21,Male,Premium,2024-10-27
CUST07727,38,Male,Mass,2024-10-03
CUST07728,56,Female,Mass,2023-09-24
CUST07729,51,Male,Premium,2025-09-29
CUST07730,47,Female,Premium,2021-02-01
CUST07731,23,Male,Mass,2023-07-16
CUST07732,34,Male,Mass,2022-09-12
CUST07733,56,Female,Mass,2024-01-08
CUST07734,42,Female,Premium,2024-07-06
CUST07735,22,Male,Mass,2025-03-01
CUST07736,22,Female,Mass,2023-05-28
CUST07737,37,Female,Mass,2021-06-24
CUST07738,33,Male,Premium,2024-10-22
CUST07739,68,Male,Mass,2021-01-15
CUST07740,58,Female,Mass,2023-12-11
CUST07741,54,Male,Mass,2021-04-17
CUST07742,57,Male,Mass,2025-10-12
CUST07743,26,Female,Mass,2022-04-14
CUST07744,22,Male,Mass,2021-07-21
CUST07745,59,Female,Mass,2025-12-18
CUST07746,19,Female,Premium,2024-05-26
CUST07747,26,Female,Mass,2023-12-01
CUST07748,60,Female,Premium,2025-11-30
CUST07749,53,Male,Mass,2024-11-09
CUST07750,39,Male,Mass,2023-07-06
CUST07751,39,Male,Mass,2025-10-05
CUST07752,39,Female,Premium,2021-12-02
CUST07753,51,Male,Mass,2025-06-23
CUST07754,46,Male,Mass,2025-08-12
CUST07755,55,Female,Premium,2021-04-15
CUST07756,63,Other,Business,2021-07-22
CUST07757,50,Male,Mass,2025-03-14
CUST07758,35,Male,Mass,2024-01-24
CUST07759,24,Female,Mass,2024-04-15
CUST07760,18,Female,Premium,2021-03-06
CUST07761,50,Male,Mass,2022-07-07
CUST07762,18,Male,Mass,2021-08-12
CUST07763,41,Female,Mass,2025-05-22
CUST07764,21,Female,Mass,2022-01-15
CUST07765,21,Female,Mass,2021-09-12
CUST07766,35,Male,Mass,2024-08-14
CUST07767,44,Male,Mass,2025-05-24
CUST07768,60,Female,Mass,2021-06-20
CUST07769,49,Male,Mass,2022-09-05
CUST07770,50,Male,Mass,2022-10-14
CUST07771,45,Male,Mass,2022-12-19
CUST07772,59,Female,Mass,2023-04-12
CUST07773,58,Female,Mass,2024-10-19
CUST07774,53,Female,Mass,2023-03-30
CUST07775,23,Female,Premium,2021-03-14
CUST07776,33,Female,Premium,2023-12-20
CUST07777,51,Female,Mass,2022-03-31
CUST07778,40,Male,Mass,2021-12-02
CUST07779,67,Male,Premium,2022-10-30
CUST07780,59,Female,Mass,2024-02-22
CUST07781,41,Male,Mass,2025-01-18
CUST07782,66,Female,Premium,2021-01-14
CUST07783,30,Male,Mass,2024-12-10
CUST07784,35,Male,Mass,2025-12-05
CUST07785,30,Female,Premium,2021-01-27
CUST07786,66,Female,Mass,2025-11-16
CUST07787,54,Female,Mass,2023-12-10
CUST07788,60,Female,Mass,2021-07-06
CUST07789,56,Male,Mass,2023-12-17
CUST07790,59,Male,Mass,2023-02-10
CUST07791,34,Female,Mass,2022-10-29
CUST07792,32,Male,Mass,2023-09-17
CUST07793,35,Male,Mass,2023-11-24
CUST07794,40,Male,Mass,2022-06-22
CUST07795,68,Male,Mass,2025-11-21
CUST07796,47,Female,Mass,2023-07-25
CUST07797,51,Female,Mass,2022-01-06
CUST07798,21,Female,Mass,2021-03-27
CUST07799,20,Female,Mass,2021-06-09
CUST07800,24,Male,Premium,2022-03-01
CUST07801,35,Male,Mass,2025-10-02
CUST07802,59,Male,Mass,2024-02-04
CUST07803,24,Male,Premium,2024-11-15
CUST07804,57,Male,Mass,2025-03-16
CUST07805,23,Male,Mass,2021-10-02
CUST07806,39,Female,Premium,2024-08-05
CUST07807,18,Female,Mass,2021-09-15
CUST07808,21,Female,Business,2023-08-21
CUST07809,63,Female,Premium,2024-05-28
CUST07810,66,Male,Mass,2023-09-01
CUST07811,69,Male,Premium,2022-06-11
CUST07812,67,Male,Premium,2022-06-17
CUST07813,60,Male,Business,2023-12-19
CUST07814,46,Male,Premium,2024-10-15
CUST07815,38,Male,Mass,2025-06-06
CUST07816,43,Female,Mass,2025-07-12
CUST07817,31,Female,Mass,2021-04-23
CUST07818,26,Female,Mass,2024-07-23
CUST07819,64,Male,Mass,2021-09-14
CUST07820,29,Female,Business,2021-11-25
CUST07821,59,Female,Mass,2023-02-16
CUST07822,68,Female,Premium,2024-06-12
CUST07823,68,Male,Mass,2021-02-20
CUST07824,23,Female,Mass,2025-08-29
CUST07825,37,Female,Mass,2025-11-02
CUST07826,41,Male,Mass,2021-08-09
CUST07827,44,Male,Business,2023-02-22
CUST07828,55,Male,Mass,2022-08-19
CUST07829,25,Female,Mass,2024-06-07
CUST07830,18,Female,Mass,2021-08-10
CUST07831,66,Male,Mass,2023-08-01
CUST07832,66,Male,Mass,2025-08-17
CUST07833,41,Female,Mass,2023-12-14
CUST07834,64,Male,Mass,2025-07-13
CUST07835,24,Male,Mass,2025-09-30
CUST07836,36,Male,Mass,2024-07-20
CUST07837,39,Female,Premium,2021-07-17
CUST07838,52,Female,Mass,2021-05-08
CUST07839,47,Male,Mass,2025-06-16
CUST07840,46,Female,Premium,2023-10-30
CUST07841,39,Female,Premium,2023-09-14
CUST07842,28,Male,Premium,2021-08-15
CUST07843,37,Female,Premium,2022-07-12
CUST07844,46,Male,Mass,2024-03-03
CUST07845,68,Female,Mass,2023-11-06
CUST07846,58,Male,Mass,2021-08-03
CUST07847,59,Female,Premium,2024-02-10
CUST07848,51,Male,Mass,2023-05-05
CUST07849,18,Female,Mass,2024-03-26
CUST07850,48,Male,Premium,2022-03-01
CUST07851,47,Female,Mass,2025-01-15
CUST07852,65,Male,Mass,2021-11-14
CUST07853,35,Female,Mass,2021-12-26
CUST07854,34,Female,Mass,2024-10-31
CUST07855,55,Male,Mass,2023-07-25
CUST07856,31,Female,Mass,2023-08-16
CUST07857,40,Male,Premium,2023-07-09
CUST07858,42,Female,Premium,2023-06-21
CUST07859,32,Female,Mass,2024-08-12
CUST07860,63,Male,Mass,2021-07-17
CUST07861,39,Female,Mass,2025-05-13
CUST07862,20,Male,Mass,2022-02-02
CUST07863,36,Male,Mass,2022-08-13
CUST07864,61,Female,Mass,2021-08-30
CUST07865,51,Female,Premium,2022-03-05
CUST07866,52,Male,Business,2022-09-03
CUST07867,67,Male,Mass,2021-01-06
CUST07868,18,Female,Mass,2025-12-20
CUST07869,69,Male,Mass,2024-09-03
CUST07870,38,Female,Mass,2024-05-20
CUST07871,46,Female,Mass,2024-07-20
CUST07872,23,Male,Premium,2024-01-13
CUST07873,54,Male,Premium,2025-07-06
CUST07874,18,Female,Mass,2022-12-11
CUST07875,68,Male,Mass,2021-12-26
CUST07876,18,Female,Business,2024-11-05
CUST07877,44,Female,Premium,2025-04-13
CUST07878,38,Female,Mass,2024-03-10
CUST07879,70,Male,Mass,2025-03-14
CUST07880,33,Male,Premium,2024-04-11
CUST07881,61,Female,Mass,2023-11-10
CUST07882,57,Female,Mass,2025-07-11
CUST07883,43,Female,Mass,2022-05-18
CUST07884,33,Male,Premium,2025-05-09
CUST07885,45,Female,Mass,2021-08-15
CUST07886,18,Male,Mass,2021-04-19
CUST07887,53,Female,Premium,2023-01-13
CUST07888,27,Female,Premium,2024-09-05
CUST07889,60,Female,Premium,2024-08-24
CUST07890,34,Male,Mass,2025-10-31
CUST07891,40,Female,Mass,2023-03-22
CUST07892,24,Male,Mass,2024-01-16
CUST07893,61,Female,Mass,2023-02-25
CUST07894,70,Male,Premium,2021-08-16
CUST07895,24,Male,Premium,2023-05-02
CUST07896,61,Male,Mass,2024-08-26
CUST07897,32,Female,Mass,2023-04-08
CUST07898,51,Female,Mass,2022-01-14
CUST07899,63,Female,Mass,2025-05-26
CUST07900,62,Female,Mass,2025-10-30
CUST07901,21,Female,Mass,2022-01-20
CUST07902,31,Male,Mass,2021-04-23
CUST07903,31,Female,Premium,2024-08-09
CUST07904,33,Female,Mass,2024-08-21
CUST07905,24,Male,Mass,2021-10-18
CUST07906,49,Male,Premium,2024-02-03
CUST07907,36,Male,Mass,2021-10-18
CUST07908,19,Male,Mass,2025-02-09
CUST07909,27,Male,Mass,2025-03-25
CUST07910,67,Male,Premium,2022-11-08
CUST07911,34,Female,Premium,2021-03-01
CUST07912,54,Male,Premium,2024-08-28
CUST07913,29,Male,Mass,2021-04-16
CUST07914,23,Female,Premium,2022-09-15
CUST07915,39,Female,Mass,2021-03-30
CUST07916,49,Male,Mass,2024-07-15
CUST07917,58,Female,Business,2023-01-12
CUST07918,37,Male,Mass,2025-05-26
CUST07919,18,Male,Premium,2024-02-17
CUST07920,64,Male,Premium,2023-06-19
CUST07921,70,Female,Mass,2022-03-21
CUST07922,23,Female,Mass,2024-12-23
CUST07923,36,Female,Mass,2023-10-04
CUST07924,35,Other,Premium,2024-10-06
CUST07925,23,Female,Mass,2021-11-02
CUST07926,62,Female,Premium,2022-09-07
CUST07927,50,Female,Mass,2021-07-21
CUST07928,40,Male,Premium,2023-08-02
CUST07929,40,Male,Mass,2023-11-13
CUST07930,43,Female,Mass,2024-01-19
CUST07931,30,Female,Premium,2022-04-16
CUST07932,24,Female,Mass,2024-01-22
CUST07933,32,Male,Mass,2025-12-05
CUST07934,61,Female,Mass,2023-09-06
CUST07935,44,Female,Mass,2024-08-01
CUST07936,43,Male,Mass,2025-09-03
CUST07937,50,Female,Premium,2021-11-05
CUST07938,32,Female,Premium,2023-01-03
CUST07939,53,Female,Mass,2022-06-20
CUST07940,62,Female,Mass,2022-01-11
CUST07941,44,Male,Mass,2025-10-04
CUST07942,22,Male,Mass,2022-05-14
CUST07943,19,Female,Mass,2022-09-28
CUST07944,50,Male,Mass,2021-05-22
CUST07945,33,Male,Mass,2023-12-12
CUST07946,40,Male,Mass,2023-12-30
CUST07947,55,Male,Premium,2021-09-17
CUST07948,33,Male,Mass,2025-09-18
CUST07949,31,Male,Mass,2025-10-09
CUST07950,46,Female,Mass,2024-08-09
CUST07951,43,Female,Business,2022-01-13
CUST07952,52,Male,Premium,2023-11-29
CUST07953,32,Male,Mass,2021-12-14
CUST07954,20,Male,Mass,2025-05-21
CUST07955,40,Male,Premium,2025-03-29
CUST07956,46,Female,Mass,2025-09-26
CUST07957,51,Female,Business,2023-04-08
CUST07958,50,Female,Mass,2022-05-21
CUST07959,58,Male,Mass,2022-01-17
CUST07960,58,Female,Premium,2022-03-01
CUST07961,40,Male,Mass,2025-12-29
CUST07962,24,Female,Business,2024-12-30
CUST07963,20,Female,Premium,2025-07-27
CUST07964,49,Female,Mass,2025-09-27
CUST07965,48,Male,Mass,2021-11-18
CUST07966,35,Male,Premium,2025-06-02
CUST07967,60,Female,Mass,2021-09-07
CUST07968,24,Male,Mass,2025-11-03
CUST07969,58,Male,Mass,2021-06-29
CUST07970,18,Female,Mass,2023-10-01
CUST07971,31,Male,Premium,2025-09-09
CUST07972,69,Female,Mass,2021-01-29
CUST07973,49,Male,Mass,2025-02-28
CUST07974,23,Female,Premium,2025-08-29
CUST07975,56,Male,Mass,2024-09-11
CUST07976,27,Female,Mass,2023-01-08
CUST07977,24,Male,Premium,2025-07-30
CUST07978,43,Female,Mass,2021-07-06
CUST07979,51,Female,Mass,2021-02-24
CUST07980,47,Male,Mass,2023-05-28
CUST07981,53,Male,Premium,2022-05-29
CUST07982,38,Male,Mass,2024-12-04
CUST07983,34,Male,Mass,2021-01-17
CUST07984,50,Female,Mass,2025-05-14
CUST07985,27,Male,Premium,2021-03-29
CUST07986,68,Female,Mass,2024-05-31
CUST07987,64,Female,Premium,2025-12-13
CUST07988,59,Male,Mass,2023-12-18
CUST07989,68,Female,Mass,2022-12-05
CUST07990,29,Male,Premium,2025-05-05
CUST07991,33,Male,Mass,2022-12-26
CUST07992,58,Male,Mass,2024-06-07
CUST07993,49,Female,Mass,2024-03-23
CUST07994,32,Male,Mass,2024-07-20
CUST07995,44,Female,Mass,2023-12-06
CUST07996,45,Male,Business,2023-06-14
CUST07997,34,Female,Premium,2022-03-28
CUST07998,63,Female,Mass,2024-08-22
CUST07999,67,Male,Premium,2022-03-03
CUST08000,19,Female,Mass,2021-04-28
CUST08001,53,Female,Mass,2022-11-19
CUST08002,67,Male,Mass,2023-10-19
CUST08003,24,Male,Mass,2022-08-03
CUST08004,30,Male,Mass,2021-09-08
CUST08005,32,Female,Premium,2022-02-07
CUST08006,42,Female,Premium,2025-11-01
CUST08007,40,Male,Mass,2023-07-10
CUST08008,39,Male,Mass,2021-07-19
CUST08009,43,Male,Mass,2024-03-15
CUST08010,50,Female,Premium,2023-12-11
CUST08011,28,Female,Mass,2023-07-03
CUST08012,27,Female,Mass,2024-10-23
CUST08013,42,Male,Premium,2025-09-18
CUST08014,54,Male,Mass,2021-11-16
CUST08015,65,Male,Mass,2021-07-18
CUST08016,60,Female,Mass,2025-01-04
CUST08017,70,Male,Mass,2021-05-25
CUST08018,55,Male,Premium,2023-12-19
CUST08019,58,Female,Mass,2025-09-27
CUST08020,62,Male,Mass,2021-05-23
CUST08021,41,Male,Mass,2024-05-31
CUST08022,57,Female,Mass,2024-01-29
CUST08023,63,Male,Mass,2023-11-16
CUST08024,50,Male,Mass,2024-12-26
CUST08025,34,Male,Premium,2022-06-10
CUST08026,41,Male,Mass,2021-05-02
CUST08027,54,Male,Mass,2025-01-28
CUST08028,19,Female,Mass,2021-09-22
CUST08029,49,Male,Mass,2023-10-28
CUST08030,41,Female,Mass,2023-01-01
CUST08031,26,Male,Premium,2024-05-28
CUST08032,21,Male,Mass,2025-09-15
CUST08033,34,Male,Premium,2022-01-31
CUST08034,34,Male,Mass,2023-07-02
CUST08035,70,Male,Mass,2025-01-20
CUST08036,67,Male,Premium,2021-04-18
CUST08037,65,Female,Mass,2025-02-24
CUST08038,47,Male,Mass,2023-05-09
CUST08039,57,Female,Mass,2022-09-28
CUST08040,28,Male,Mass,2025-09-02
CUST08041,38,Male,Mass,2025-01-23
CUST08042,38,Male,Premium,2023-07-22
CUST08043,35,Female,Mass,2023-02-08
CUST08044,46,Female,Premium,2023-10-30
CUST08045,41,Female,Mass,2024-10-22
CUST08046,27,Male,Mass,2025-12-21
CUST08047,62,Male,Mass,2024-02-23
CUST08048,34,Female,Mass,2024-03-31
CUST08049,35,Male,Mass,2021-02-05
CUST08050,59,Male,Mass,2023-10-25
CUST08051,65,Male,Business,2022-02-17
CUST08052,37,Male,Premium,2024-01-16
CUST08053,54,Male,Premium,2022-04-28
CUST08054,62,Female,Mass,2023-07-01
CUST08055,35,Female,Premium,2025-12-05
CUST08056,34,Female,Mass,2022-08-26
CUST08057,26,Male,Premium,2023-12-18
CUST08058,31,Female,Mass,2024-03-09
CUST08059,66,Female,Mass,2021-06-21
CUST08060,46,Female,Business,2021-09-17
CUST08061,48,Male,Mass,2025-02-27
CUST08062,21,Female,Premium,2021-01-25
CUST08063,35,Male,Mass,2021-07-17
CUST08064,37,Female,Mass,2022-08-02
CUST08065,64,Male,Premium,2022-02-27
CUST08066,60,Male,Mass,2024-02-16
CUST08067,61,Male,Premium,2023-03-03
CUST08068,26,Female,Mass,2021-01-06
CUST08069,30,Male,Mass,2024-01-26
CUST08070,32,Female,Mass,2021-03-13
CUST08071,44,Female,Mass,2023-07-18
CUST08072,32,Female,Premium,2022-03-08
CUST08073,45,Female,Mass,2023-08-21
CUST08074,54,Female,Mass,2022-01-15
CUST08075,36,Female,Premium,2025-11-29
CUST08076,43,Male,Mass,2022-07-04
CUST08077,69,Female,Premium,2023-03-19
CUST08078,43,Female,Business,2021-02-25
CUST08079,42,Male,Mass,2022-09-07
CUST08080,43,Female,Mass,2024-02-01
CUST08081,43,Male,Mass,2021-08-04
CUST08082,63,Male,Premium,2021-01-21
CUST08083,45,Male,Mass,2025-07-09
CUST08084,66,Male,Premium,2021-07-29
CUST08085,35,Female,Mass,2021-10-18
CUST08086,49,Female,Premium,2022-12-16
CUST08087,70,Female,Premium,2023-04-15
CUST08088,20,Female,Business,2021-07-07
CUST08089,19,Male,Mass,2024-03-20
CUST08090,50,Male,Mass,2021-07-10
CUST08091,59,Female,Mass,2022-02-11
CUST08092,36,Female,Mass,2021-08-02
CUST08093,34,Male,Mass,2022-07-08
CUST08094,61,Other,Business,2025-02-10
CUST08095,50,Female,Premium,2023-08-18
CUST08096,29,Female,Mass,2024-05-02
CUST08097,66,Male,Premium,2024-06-27
CUST08098,20,Male,Mass,2022-08-16
CUST08099,60,Female,Mass,2021-02-10
CUST08100,66,Female,Premium,2022-01-05
CUST08101,43,Male,Business,2021-01-20
CUST08102,52,Female,Mass,2023-10-30
CUST08103,25,Female,Premium,2023-04-05
CUST08104,69,Male,Premium,2025-07-18
CUST08105,53,Male,Mass,2024-05-11
CUST08106,70,Female,Mass,2025-06-02
CUST08107,24,Male,Premium,2025-10-12
CUST08108,63,Female,Premium,2021-01-18
CUST08109,63,Male,Mass,2023-01-18
CUST08110,53,Female,Mass,2021-11-15
CUST08111,33,Female,Mass,2025-10-02
CUST08112,41,Male,Premium,2023-05-11
CUST08113,18,Female,Mass,2023-08-26
CUST08114,66,Male,Mass,2024-07-29
CUST08115,42,Male,Premium,2025-02-08
CUST08116,27,Female,Mass,2021-09-09
CUST08117,33,Female,Premium,2021-12-06
CUST08118,33,Male,Business,2023-01-21
CUST08119,25,Male,Premium,2023-08-26
CUST08120,46,Male,Business,2022-04-07
CUST08121,56,Male,Business,2025-12-10
CUST08122,45,Male,Mass,2022-09-23
CUST08123,23,Female,Premium,2022-02-05
CUST08124,33,Male,Premium,2022-01-06
CUST08125,37,Female,Mass,2021-10-09
CUST08126,33,Male,Mass,2022-01-25
CUST08127,24,Female,Mass,2021-12-03
CUST08128,58,Female,Mass,2024-09-30
CUST08129,31,Female,Mass,2025-03-23
CUST08130,60,Male,Mass,2021-09-30
CUST08131,43,Female,Premium,2024-06-30
CUST08132,43,Female,Mass,2023-10-17
CUST08133,31,Female,Mass,2022-10-02
CUST08134,24,Female,Mass,2024-10-29
CUST08135,50,Male,Mass,2025-06-16
CUST08136,43,Female,Premium,2023-03-29
CUST08137,62,Other,Mass,2021-01-06
CUST08138,37,Female,Mass,2024-12-08
CUST08139,20,Female,Premium,2022-08-09
CUST08140,69,Female,Mass,2025-03-02
CUST08141,21,Female,Premium,2023-12-16
CUST08142,43,Female,Mass,2024-11-22
CUST08143,28,Female,Mass,2023-04-02
CUST08144,19,Male,Mass,2021-08-26
CUST08145,31,Female,Mass,2022-05-05
CUST08146,61,Female,Mass,2023-11-12
CUST08147,47,Male,Mass,2022-03-17
CUST08148,66,Male,Premium,2023-12-01
CUST08149,29,Female,Premium,2023-05-08
CUST08150,43,Female,Mass,2025-12-07
CUST08151,61,Male,Mass,2021-09-15
CUST08152,50,Female,Business,2025-01-14
CUST08153,30,Female,Mass,2021-02-17
CUST08154,31,Male,Mass,2022-05-18
CUST08155,41,Male,Mass,2021-05-19
CUST08156,51,Female,Premium,2024-05-10
CUST08157,61,Female,Mass,2025-08-03
CUST08158,43,Male,Business,2022-05-24
CUST08159,38,Male,Mass,2022-10-16
CUST08160,45,Male,Mass,2024-08-02
CUST08161,65,Female,Mass,2024-06-10
CUST08162,53,Male,Mass,2024-09-01
CUST08163,57,Female,Mass,2022-04-06
CUST08164,19,Male,Premium,2022-11-01
CUST08165,59,Female,Mass,2025-04-23
CUST08166,26,Male,Premium,2025-05-30
CUST08167,40,Female,Mass,2024-09-06
CUST08168,32,Female,Mass,2024-04-13
CUST08169,30,Male,Mass,2023-11-29
CUST08170,40,Male,Mass,2022-03-09
CUST08171,34,Female,Mass,2022-04-30
CUST08172,65,Male,Premium,2025-05-28
CUST08173,19,Female,Mass,2023-12-18
CUST08174,37,Male,Mass,2022-05-11
CUST08175,37,Male,Mass,2023-05-25
CUST08176,63,Female,Premium,2022-08-24
CUST08177,20,Female,Premium,2025-12-14
CUST08178,29,Female,Mass,2024-03-03
CUST08179,57,Male,Mass,2022-10-17
CUST08180,19,Male,Premium,2025-03-13
CUST08181,53,Female,Premium,2022-08-30
CUST08182,31,Male,Mass,2021-06-05
CUST08183,33,Male,Mass,2021-07-20
CUST08184,36,Male,Premium,2023-10-19
CUST08185,51,Male,Mass,2022-05-14
CUST08186,61,Female,Mass,2024-11-26
CUST08187,63,Female,Mass,2025-02-28
CUST08188,23,Female,Mass,2022-05-03
CUST08189,30,Female,Business,2021-06-09
CUST08190,53,Female,Mass,2024-05-19
CUST08191,39,Female,Premium,2025-01-16
CUST08192,35,Female,Mass,2025-09-04
CUST08193,29,Male,Premium,2023-12-30
CUST08194,69,Male,Mass,2023-04-11
CUST08195,47,Female,Mass,2023-08-30
CUST08196,70,Male,Premium,2024-08-30
CUST08197,68,Male,Mass,2022-03-07
CUST08198,57,Female,Mass,2024-11-06
CUST08199,24,Female,Mass,2025-08-08
CUST08200,49,Female,Mass,2024-04-05
CUST08201,65,Male,Mass,2024-11-15
CUST08202,36,Female,Premium,2024-09-04
CUST08203,23,Female,Mass,2021-04-27
CUST08204,37,Female,Mass,2022-11-28
CUST08205,44,Male,Mass,2025-03-16
CUST08206,70,Male,Mass,2021-07-22
CUST08207,60,Male,Premium,2024-03-31
CUST08208,54,Male,Premium,2023-08-20
CUST08209,65,Male,Mass,2022-04-07
CUST08210,24,Male,Mass,2023-08-02
CUST08211,22,Female,Mass,2022-12-01
CUST08212,28,Female,Mass,2025-04-28
CUST08213,32,Female,Mass,2021-07-20
CUST08214,20,Male,Mass,2024-06-08
CUST08215,22,Male,Mass,2022-05-31
CUST08216,40,Male,Mass,2025-11-11
CUST08217,70,Male,Mass,2024-05-14
CUST08218,54,Male,Mass,2024-09-16
CUST08219,26,Female,Business,2022-08-29
CUST08220,32,Female,Mass,2023-01-14
CUST08221,20,Female,Mass,2023-05-25
CUST08222,46,Female,Mass,2021-12-13
CUST08223,23,Female,Premium,2021-12-15
CUST08224,34,Female,Mass,2024-03-29
CUST08225,43,Female,Mass,2025-07-07
CUST08226,38,Female,Mass,2024-06-29
CUST08227,25,Female,Premium,2024-05-30
CUST08228,38,Female,Premium,2023-05-08
CUST08229,28,Male,Mass,2025-06-18
CUST08230,55,Female,Premium,2022-01-29
CUST08231,25,Female,Premium,2024-11-20
CUST08232,59,Female,Business,2023-09-21
CUST08233,41,Male,Business,2023-09-05
CUST08234,52,Male,Mass,2021-06-16
CUST08235,31,Female,Premium,2023-09-03
CUST08236,31,Female,Mass,2022-03-28
CUST08237,27,Male,Mass,2024-03-07
CUST08238,29,Female,Mass,2023-05-10
CUST08239,55,Female,Mass,2021-07-29
CUST08240,61,Male,Mass,2023-02-07
CUST08241,63,Female,Business,2025-05-28
CUST08242,51,Male,Mass,2021-08-02
CUST08243,58,Female,Mass,2025-12-07
CUST08244,27,Female,Mass,2024-10-15
CUST08245,34,Female,Mass,2025-08-14
CUST08246,34,Female,Business,2024-06-12
CUST08247,20,Male,Premium,2023-08-31
CUST08248,48,Female,Mass,2025-10-18
CUST08249,68,Female,Business,2024-11-21
CUST08250,18,Female,Mass,2021-10-31
CUST08251,29,Male,Business,2024-02-07
CUST08252,56,Male,Mass,2023-05-07
CUST08253,21,Female,Premium,2023-05-11
CUST08254,59,Female,Mass,2023-03-19
CUST08255,30,Male,Business,2024-11-14
CUST08256,51,Other,Mass,2021-04-30
CUST08257,59,Female,Mass,2025-06-22
CUST08258,38,Female,Premium,2024-05-18
CUST08259,39,Female,Mass,2022-03-03
CUST08260,21,Female,Premium,2025-04-17
CUST08261,35,Female,Premium,2023-08-03
CUST08262,22,Male,Mass,2021-11-26
CUST08263,36,Female,Mass,2024-06-03
CUST08264,19,Female,Premium,2025-10-17
CUST08265,29,Female,Premium,2022-09-27
CUST08266,34,Female,Mass,2024-03-16
CUST08267,27,Male,Mass,2024-09-25
CUST08268,51,Male,Mass,2022-07-18
CUST08269,23,Female,Mass,2021-06-29
CUST08270,25,Male,Mass,2021-10-17
CUST08271,68,Female,Premium,2021-07-06
CUST08272,28,Male,Premium,2022-05-01
CUST08273,29,Male,Premium,2024-09-22
CUST08274,26,Male,Mass,2024-02-06
CUST08275,19,Female,Mass,2024-02-24
CUST08276,25,Female,Premium,2023-02-12
CUST08277,28,Female,Premium,2025-09-26
CUST08278,70,Female,Premium,2023-11-24
CUST08279,53,Male,Mass,2025-01-01
CUST08280,27,Male,Mass,2024-07-23
CUST08281,38,Female,Mass,2025-02-26
CUST08282,37,Female,Mass,2021-07-01
CUST08283,65,Male,Premium,2024-06-16
CUST08284,25,Female,Mass,2024-10-03
CUST08285,53,Female,Premium,2021-05-26
CUST08286,46,Male,Mass,2023-12-04
CUST08287,59,Male,Mass,2022-05-14
CUST08288,29,Female,Premium,2023-03-14
CUST08289,31,Male,Mass,2024-08-11
CUST08290,65,Male,Premium,2025-11-30
CUST08291,67,Female,Premium,2022-06-15
CUST08292,38,Male,Premium,2025-10-17
CUST08293,39,Female,Mass,2021-07-30
CUST08294,38,Male,Mass,2023-06-12
CUST08295,61,Female,Mass,2024-11-26
CUST08296,67,Female,Premium,2024-06-08
CUST08297,47,Male,Mass,2024-09-24
CUST08298,56,Male,Mass,2021-01-05
CUST08299,37,Female,Mass,2021-11-07
CUST08300,41,Female,Mass,2025-12-10
CUST08301,40,Female,Premium,2021-06-11
CUST08302,24,Male,Mass,2021-08-04
CUST08303,26,Female,Mass,2023-02-25
CUST08304,18,Female,Mass,2023-04-16
CUST08305,43,Female,Premium,2025-06-24
CUST08306,55,Female,Premium,2024-04-09
CUST08307,55,Male,Mass,2021-09-09
CUST08308,61,Female,Mass,2025-09-01
CUST08309,39,Male,Mass,2023-11-28
CUST08310,61,Male,Mass,2021-08-16
CUST08311,27,Female,Mass,2023-06-28
CUST08312,23,Other,Mass,2025-07-19
CUST08313,34,Male,Premium,2024-07-25
CUST08314,68,Female,Business,2021-10-12
